filenw,ident,region,regiog,subre,contr,countryname,birth_y,age_sex,age_union,agechild1,agechild2,agechild3,agechild4,agechild5,urban,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,aw,sex,union,child,child20,child30,birth_5y
UAIR51FL.DTA,UAIR51FL.DTA_000000024073002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1961,21,21,23,25,36,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000024099001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1973,19,19,21,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000024149003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1972,18,18,19,21,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000024183002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1959,20,20,21,30,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,1,1,0,0,1,1955
UAIR51FL.DTA,UAIR51FL.DTA_000000024226001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1972,20,20,21,24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000025006003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1974,21,21,24,31,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000025012002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1970,17,17,17,21,25,NA,NA,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000025043002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1963,20,20,20,23,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000025068002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1961,18,18,19,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000025080001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,21,21,22,24,27,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000025086001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,15,15,16,17,29,NA,NA,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000025105004,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1973,23,23,23,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000025161002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1960,20,20,23,26,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000025179001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1966,23,23,24,29,29,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000026020002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,21,21,22,26,36,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000026072002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1965,18,18,19,20,22,NA,NA,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000026141001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,18,18,18,23,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000026165001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1974,18,18,24,26,29,NA,NA,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000027004001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1960,17,19,20,28,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027008004,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,20,20,21,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027026001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1960,28,28,29,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027048001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1960,21,21,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,1,1,0,0,0,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027075002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1965,16,17,18,21,NA,NA,NA,1,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000027080002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,19,19,20,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027088002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1963,18,18,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000027106001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1959,26,26,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,1,1,1,0,0,0,1955
UAIR51FL.DTA,UAIR51FL.DTA_000000027115001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1975,20,20,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1975
UAIR51FL.DTA,UAIR51FL.DTA_000000027120002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1969,17,18,20,28,NA,NA,NA,1,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000028001001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,21,21,23,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000028004002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1973,22,32,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000028020001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1965,19,19,20,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000028086002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1972,22,26,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000028093002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1969,18,20,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000029018001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,17,19,30,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000029022001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,19,19,20,31,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000029022002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,18,19,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000029044002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1961,20,25,27,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000029070002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,17,22,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000029104002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,23,23,24,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000030004001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,19,19,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000030008002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1977,21,21,24,26,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1975
UAIR51FL.DTA,UAIR51FL.DTA_000000030044001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1970,19,19,21,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000030068001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,22,22,24,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000030096002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,20,20,21,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000030104003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1973,18,22,24,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000030112001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,22,30,35,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000031004001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1958,22,22,25,27,29,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,1,1955
UAIR51FL.DTA,UAIR51FL.DTA_000000031010002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1976,16,16,18,NA,NA,NA,NA,1,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1975
UAIR51FL.DTA,UAIR51FL.DTA_000000031017002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1973,20,24,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000031046002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1977,20,22,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1975
UAIR51FL.DTA,UAIR51FL.DTA_000000031052002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1972,19,19,20,26,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000031062001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1961,18,18,19,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,1,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000031062002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1966,18,19,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000031065001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,22,22,23,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000031071002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,22,23,25,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000031074002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1968,20,24,26,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000031090002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1965,22,22,23,32,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000031094001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1974,16,18,18,21,27,28,32,1,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032002002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1971,20,20,22,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032003001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,23,23,25,27,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000032005002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1964,16,23,26,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000032007001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1972,21,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032009001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1975,20,20,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1975
UAIR51FL.DTA,UAIR51FL.DTA_000000032010002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1970,18,21,21,25,33,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032022002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1971,19,19,21,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032026001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1962,18,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
UAIR51FL.DTA,UAIR51FL.DTA_000000032029001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1971,20,20,21,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
UAIR51FL.DTA,UAIR51FL.DTA_000000032035002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1968,21,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000032036001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,20,22,24,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
UAIR51FL.DTA,UAIR51FL.DTA_000000032040001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Ukraine,Ukraine,1967,18,21,24,33,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
